id;23;filename;2023_05_03_Srednyaya_Serda_2_front_ortho_id23.jpg;title;;order;1
id;;filename;2023_05_03_Srednyaya_Serda_Kladbishe_1_back_dem.jpg;title;;order;4
id;;filename;2023_05_03_Srednyaya_Serda_Kladbishe_1_back_ortho.jpg;title;;order;3
id;;filename;2023_05_03_Srednyaya_Serda_Kladbishe_1_front_dem.jpg;title;;order;2
id;;filename;2023_05_03_Srednyaya_Serda_Kladbishe_1_front_ortho.jpg;title;;order;1
id;25;filename;2023_05_03_Srednyaya_Serda_Kladbishe_2_front_dem_id25.jpg;title;;order;2
id;25;filename;2023_05_03_Srednyaya_Serda_Kladbishe_2_front_ortho_id25.jpg;title;;order;1
id;24;filename;2023_05_03_Srednyaya_Serda_Kladbishe_3_left_dem_id24.jpg;title;;order;4
id;24;filename;2023_05_03_Srednyaya_Serda_Kladbishe_3_left_ortho_id24.jpg;title;;order;3
id;24;filename;2023_05_03_Srednyaya_Serda_Kladbishe_3_right_dem_id24.jpg;title;;order;2
id;24;filename;2023_05_03_Srednyaya_Serda_Kladbishe_3_right_ortho_id24.jpg;title;;order;1
id;25;filename;2023_05_03_Srednyaya_Serda_Kladbishe_4_front_dem_id25.jpg;title;;order;2
id;25;filename;2023_05_03_Srednyaya_Serda_Kladbishe_4_front_ortho_id25.jpg;title;;order;1
id;19;filename;2023_05_03_Verhnie_Aty_back_dem_id19.jpg;title;;order;4
id;19;filename;2023_05_03_Verhnie_Aty_back_ortho_id19.jpg;title;;order;3
id;19;filename;2023_05_03_Verhnie_Aty_front_dem_id19.jpg;title;;order;2
id;19;filename;2023_05_03_Verhnie_Aty_front_ortho_id19.jpg;title;;order;1
id;26;filename;2023_05_04_Krasny_1_front_dem_id26.jpg;title;;order;2
id;26;filename;2023_05_04_Krasny_1_front_ortho_id26.jpg;title;;order;1
id;27;filename;2023_05_04_Krasny_2_front_dem_id27.jpg;title;;order;2
id;27;filename;2023_05_04_Krasny_2_front_ortho_id27.jpg;title;;order;1
id;40;filename;2023_05_10_Aibash_back_dem_id40.jpg;title;;order;4
id;40;filename;2023_05_10_Aibash_back_ortho_id40.jpg;title;;order;3
id;40;filename;2023_05_10_Aibash_front_dem_id40.jpg;title;;order;2
id;40;filename;2023_05_10_Aibash_front_ortho_id40.jpg;title;;order;1
id;34;filename;2023_05_10_Kurkachi_1_back_dem_id34.jpg;title;;order;4
id;34;filename;2023_05_10_Kurkachi_1_back_ortho_id34.jpg;title;;order;3
id;34;filename;2023_05_10_Kurkachi_1_front_dem_id34.jpg;title;;order;2
id;34;filename;2023_05_10_Kurkachi_1_front_ortho_id34.jpg;title;;order;1
id;28;filename;2023_05_10_Yamashurma_1_front_dem_id28.jpg;title;;order;2
id;28;filename;2023_05_10_Yamashurma_1_front_ortho_id28.jpg;title;;order;1
id;30;filename;2023_05_10_Yamashurma_2_front_back_id30.jpg;title;;order;2
id;30;filename;2023_05_10_Yamashurma_2_front_ortho_id30.jpg;title;;order;1
id;31;filename;2023_05_10_Yamashurma_3_front_dem_id31.jpg;title;;order;2
id;31;filename;2023_05_10_Yamashurma_3_front_ortho_id31.jpg;title;;order;1
id;33;filename;2023_05_10_Yamashurma_4_left_dem_id33.jpg;title;;order;4
id;33;filename;2023_05_10_Yamashurma_4_left_ortho_id33.jpg;title;;order;3
id;33;filename;2023_05_10_Yamashurma_4_right_dem_id33.jpg;title;;order;2
id;33;filename;2023_05_10_Yamashurma_4_right_ortho_id33.jpg;title;;order;1
id;32;filename;2023_05_10_Yamashurma_5_front_dem_id32.jpg;title;;order;2
id;32;filename;2023_05_10_Yamashurma_5_front_ortho_id32.jpg;title;;order;1
id;29;filename;2023_05_10_Yamashurma_6_back_dem_id29.jpg;title;;order;4
id;29;filename;2023_05_10_Yamashurma_6_back_ortho_id29.jpg;title;;order;3
id;29;filename;2023_05_10_Yamashurma_6_front_dem_id29.jpg;title;;order;2
id;29;filename;2023_05_10_Yamashurma_6_front_ortho_id29.jpg;title;;order;1
id;36;filename;2023_05_11_Chuvashli_1_back_dem_id36.jpg;title;;order;4
id;36;filename;2023_05_11_Chuvashli_1_back_ortho_id36.jpg;title;;order;3
id;36;filename;2023_05_11_Chuvashli_1_front_dem_id36.jpg;title;;order;2
id;36;filename;2023_05_11_Chuvashli_1_front_ortho_id36.jpg;title;;order;1
id;38;filename;2023_05_11_Chuvashli_2_front_dem_id38.jpg;title;;order;2
id;38;filename;2023_05_11_Chuvashli_2_front_ortho_id38.jpg;title;;order;1
id;37;filename;2023_05_11_Chuvashli_3_back_dem_id37.jpg;title;;order;4
id;37;filename;2023_05_11_Chuvashli_3_back_ortho_id37.jpg;title;;order;3
id;37;filename;2023_05_11_Chuvashli_3_front_dem_id37.jpg;title;;order;2
id;37;filename;2023_05_11_Chuvashli_3_front_ortho_id37.jpg;title;;order;1
id;39;filename;2023_05_11_Chuvashli_4_back_dem_id39.jpg;title;;order;4
id;39;filename;2023_05_11_Chuvashli_4_back_ortho_id39.jpg;title;;order;3
id;39;filename;2023_05_11_Chuvashli_4_front_dem_id39.jpg;title;;order;2
id;39;filename;2023_05_11_Chuvashli_4_front_ortho_id39.jpg;title;;order;1
